TIME,ATM,STRIKE,CE_OPEN,CE_CLOSE,CE_HIGH,CE_LOW,CE_OVERALL_HIGH,CE_OVERALL_HIGH_TIME,CE_OVERALL_LOW,CE_OVERALL_LOW_TIME,PE_OPEN,PE_CLOSE,PE_HIGH,PE_LOW,PE_OVERALL_HIGH,PE_OVERALL_HIGH_TIME,PE_OVERALL_LOW,PE_OVERALL_LOW_TIME
14:25:00,ATM-300,16850,303.95,300.0,303.95,291.15,332.65,14:50:00,216.55,15:20:00,16.3,17.55,18.75,15.7,24.55,15:15:00,11.25,14:50:00
14:25:00,ATM-250,16900,258.65,251.05,259.3,246.15,286.0,14:50:00,175.7,15:20:00,21.8,23.35,24.9,20.9,33.9,15:15:00,14.85,14:50:00
14:25:00,ATM-200,16950,216.9,209.3,217.4,204.65,241.3,14:50:00,140.0,15:20:00,29.0,31.0,33.1,27.9,47.35,15:15:00,19.95,14:50:00
14:25:00,ATM-150,17000,175.0,168.9,176.75,165.1,198.0,14:50:00,106.3,15:20:00,38.6,41.55,43.65,37.4,64.55,15:20:00,26.85,14:50:00
14:25:00,ATM-100,17050,138.15,133.0,140.0,130.0,159.0,14:50:00,79.1,15:20:00,52.05,55.05,58.2,50.15,87.6,15:15:00,36.8,14:50:00
14:25:00,ATM-50,17100,106.0,101.65,107.15,99.0,122.8,14:50:00,56.8,15:20:00,69.3,73.35,77.1,67.2,115.0,15:15:00,50.55,14:50:00
14:25:00,ATM,17150,78.4,74.65,79.2,72.45,91.35,14:50:00,39.6,15:20:00,91.55,96.55,100.85,89.15,147.45,15:20:00,69.2,14:50:00
14:25:00,ATM+50,17200,55.45,52.65,56.25,51.25,65.05,14:50:00,26.7,15:20:00,118.8,124.2,129.6,116.25,185.0,15:20:00,92.9,14:50:00
14:25:00,ATM+100,17250,37.6,35.3,38.0,34.5,44.4,14:50:00,17.5,15:20:00,151.2,157.55,163.05,148.2,225.1,15:20:00,122.4,14:50:00
14:25:00,ATM+150,17300,24.2,22.9,24.6,22.4,28.8,14:50:00,11.05,15:20:00,187.5,195.6,200.5,185.0,268.55,15:20:00,156.35,14:50:00
14:25:00,ATM+200,17350,14.95,14.15,15.25,13.75,17.8,14:50:00,6.55,15:25:00,229.05,237.0,242.1,226.65,314.4,15:20:00,197.0,14:50:00
14:25:00,ATM+250,17400,9.1,8.7,9.45,8.45,10.75,14:50:00,4.2,15:25:00,271.4,280.3,287.2,269.25,361.5,15:20:00,239.25,14:50:00
14:25:00,ATM+300,17450,5.5,5.25,5.7,5.2,6.25,14:50:00,2.95,15:30:00,320.1,330.0,332.15,318.7,408.45,15:20:00,285.0,14:50:00
14:25:00,ATM+350,17500,3.8,3.7,3.85,3.65,4.05,14:50:00,2.6,15:10:00,368.35,375.0,382.15,364.05,460.85,15:20:00,332.0,14:50:00
14:25:00,ATM+400,17550,2.8,2.7,2.85,2.65,2.9,14:50:00,2.05,14:45:00,413.35,428.05,428.05,413.35,508.1,15:20:00,382.0,14:50:00
14:25:00,ATM+450,17600,2.3,2.25,2.3,2.15,2.3,14:25:00,1.7,15:15:00,471.0,473.6,474.1,463.8,558.45,15:20:00,430.0,14:50:00
14:25:00,ATM+500,17650,1.9,1.8,1.9,1.75,1.9,14:25:00,1.45,15:00:00,-,-,-,-,-,-,-,-
14:25:00,ATM+550,17700,1.55,1.55,1.65,1.55,1.8,15:25:00,1.35,15:00:00,-,-,-,-,-,-,-,-
14:25:00,ATM+600,17750,1.45,1.4,1.45,1.35,1.8,15:30:00,1.25,14:40:00,-,-,-,-,-,-,-,-
14:25:00,ATM+650,17800,1.25,1.25,1.3,1.2,1.65,15:25:00,1.1,14:45:00,-,-,-,-,-,-,-,-
14:25:00,ATM+700,17850,1.15,1.15,1.2,1.15,1.6,15:25:00,1.05,14:40:00,-,-,-,-,-,-,-,-
14:25:00,ATM+750,17900,1.0,1.05,1.1,1.0,1.5,15:30:00,0.9,15:00:00,770.0,770.0,770.0,767.4,856.45,15:15:00,735.65,14:55:00
14:25:00,ATM+800,17950,1.0,1.0,1.05,1.0,1.5,15:25:00,0.85,15:00:00,-,-,-,-,-,-,-,-
14:25:00,ATM+850,18000,0.95,0.95,1.0,0.9,1.55,15:25:00,0.75,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+900,18050,0.9,0.85,0.9,0.8,1.45,15:30:00,0.7,15:00:00,-,-,-,-,-,-,-,-
14:25:00,ATM+950,18100,0.75,0.8,0.8,0.7,1.35,15:25:00,0.6,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1000,18150,0.7,0.75,0.8,0.7,1.35,15:25:00,0.65,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1050,18200,0.7,0.7,0.7,0.65,1.2,15:25:00,0.45,15:00:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1100,18250,0.55,0.55,0.6,0.55,1.2,15:25:00,0.45,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1150,18300,0.6,0.6,0.65,0.55,1.25,15:25:00,0.5,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1200,18350,0.5,0.5,0.5,0.5,1.25,15:25:00,0.4,14:40:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1250,18400,0.5,0.5,0.5,0.45,1.1,15:25:00,0.4,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1300,18450,0.6,0.6,0.6,0.6,1.15,15:25:00,0.3,15:25:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1350,18500,0.5,0.5,0.5,0.45,1.0,15:30:00,0.45,14:25:00,1364.7,1370.0,1376.3,1364.7,1460.65,15:20:00,1332.0,14:50:00
14:25:00,ATM+1400,18550,0.5,0.6,0.6,0.45,0.8,15:10:00,0.4,15:25:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1450,18600,0.5,0.5,0.5,0.35,0.9,15:25:00,0.45,14:25:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1500,18650,0.5,0.55,0.55,0.45,0.95,15:30:00,0.45,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1550,18700,0.45,0.5,0.5,0.4,0.8,15:30:00,0.45,14:25:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1600,18750,0.5,0.5,0.5,0.5,0.7,15:30:00,0.35,14:55:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1650,18800,0.5,0.5,0.5,0.45,0.8,15:30:00,0.45,14:30:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1700,18850,0.6,0.55,0.6,0.55,0.9,15:30:00,0.55,14:25:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1750,18900,0.5,0.55,0.55,0.45,0.8,15:25:00,0.45,15:05:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1800,18950,0.45,0.45,0.6,0.45,0.75,15:30:00,0.4,15:00:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1850,19000,0.4,0.4,0.45,0.35,0.85,15:30:00,0.35,14:25:00,-,-,-,-,-,-,-,-
14:25:00,ATM+1950,19100,0.4,0.4,0.45,0.35,0.85,15:30:00,0.35,15:15:00,-,-,-,-,-,-,-,-
14:25:00,ATM+2350,19500,0.25,0.3,0.35,0.25,0.8,15:25:00,0.25,14:25:00,2371.25,2371.25,2380.05,2371.25,2457.5,15:20:00,2342.0,14:50:00
14:25:00,ATM+2450,19600,0.3,0.3,0.35,0.25,0.75,15:30:00,0.3,14:25:00,-,-,-,-,-,-,-,-
14:25:00,ATM+2500,19650,0.4,0.4,0.4,0.4,0.65,15:30:00,0.35,14:30:00,-,-,-,-,-,-,-,-
14:25:00,SPOT,SPOT,17134.25,17128.9,17136.05,17123.5,17165.3,14:50:00,17027.85,15:25:00,-,-,-,-,-,-,-,-
14:30:00,ATM-2000,15100,-,-,-,-,-,-,-,-,0.7,0.75,0.75,0.7,0.75,14:30:00,0.5,15:30:00
14:30:00,ATM-1950,15150,-,-,-,-,-,-,-,-,0.75,0.75,0.75,0.65,0.8,15:10:00,0.45,15:25:00
14:30:00,ATM-1800,15300,-,-,-,-,-,-,-,-,0.8,0.75,0.8,0.75,0.85,14:55:00,0.65,15:25:00
14:30:00,ATM-1750,15350,-,-,-,-,-,-,-,-,0.8,0.8,0.8,0.75,0.9,15:00:00,0.65,15:25:00
14:30:00,ATM-1700,15400,-,-,-,-,-,-,-,-,0.85,0.85,0.9,0.85,0.9,14:35:00,0.7,15:25:00
14:30:00,ATM-1650,15450,-,-,-,-,-,-,-,-,0.85,0.85,0.85,0.8,0.95,15:30:00,0.7,15:25:00
14:30:00,ATM-1600,15500,1629.95,1630.6,1637.55,1629.95,1672.2,14:50:00,1548.8,15:20:00,0.7,0.75,0.75,0.7,0.85,15:30:00,0.5,15:30:00
14:30:00,ATM-1400,15700,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.8,1.0,15:30:00,0.6,15:30:00
14:30:00,ATM-1350,15750,-,-,-,-,-,-,-,-,0.85,0.85,0.85,0.8,0.9,15:15:00,0.5,15:25:00
14:30:00,ATM-1300,15800,-,-,-,-,-,-,-,-,0.85,0.8,0.85,0.8,1.05,15:15:00,0.6,15:25:00
14:30:00,ATM-1150,15950,-,-,-,-,-,-,-,-,0.9,0.9,0.9,0.85,0.95,14:35:00,0.65,15:05:00
14:30:00,ATM-1100,16000,1130.05,1126.95,1133.25,1126.95,1169.75,14:50:00,1045.0,15:20:00,0.95,1.0,1.0,0.95,1.1,15:10:00,0.7,15:05:00
14:30:00,ATM-1050,16050,-,-,-,-,-,-,-,-,1.1,1.1,1.1,1.05,1.15,15:10:00,0.7,15:00:00
14:30:00,ATM-1000,16100,-,-,-,-,-,-,-,-,1.15,1.1,1.15,1.1,1.2,14:35:00,0.7,15:05:00
14:30:00,ATM-950,16150,-,-,-,-,-,-,-,-,1.25,1.2,1.25,1.2,1.45,15:30:00,0.95,15:05:00
14:30:00,ATM-900,16200,-,-,-,-,-,-,-,-,1.3,1.3,1.35,1.25,1.7,15:30:00,1.05,15:00:00
14:30:00,ATM-850,16250,-,-,-,-,-,-,-,-,1.55,1.45,1.55,1.45,1.75,15:30:00,1.25,14:45:00
14:30:00,ATM-800,16300,-,-,-,-,-,-,-,-,1.75,1.75,1.8,1.65,2.1,15:30:00,1.5,14:50:00
14:30:00,ATM-750,16350,-,-,-,-,-,-,-,-,2.0,1.95,2.05,1.9,2.5,15:30:00,1.6,14:50:00
14:30:00,ATM-700,16400,724.95,729.0,729.3,724.95,762.75,14:55:00,649.95,15:20:00,2.6,2.6,2.65,2.45,3.35,15:30:00,2.1,14:50:00
14:30:00,ATM-650,16450,-,-,-,-,-,-,-,-,3.1,3.05,3.25,2.95,4.0,15:30:00,2.45,14:50:00
14:30:00,ATM-600,16500,627.0,627.0,637.8,627.0,671.5,14:50:00,547.0,15:20:00,3.95,3.85,3.95,3.7,5.0,15:30:00,2.95,14:50:00
14:30:00,ATM-550,16550,-,-,-,-,-,-,-,-,4.5,4.4,4.6,4.2,6.0,15:30:00,3.3,14:50:00
14:30:00,ATM-500,16600,531.95,531.1,535.0,530.0,575.4,14:50:00,456.5,15:20:00,5.5,5.3,5.55,5.1,7.5,15:30:00,3.85,14:55:00
14:30:00,ATM-450,16650,481.0,481.0,489.35,480.0,523.5,14:50:00,407.45,15:20:00,6.5,6.35,6.7,6.05,8.95,15:30:00,4.4,14:55:00
14:30:00,ATM-400,16700,435.0,431.55,436.4,431.55,475.0,14:50:00,351.4,15:20:00,8.4,8.0,8.4,7.6,10.8,15:30:00,5.4,14:55:00
14:30:00,ATM-350,16750,-,-,-,-,-,-,-,-,10.7,10.25,10.75,9.65,14.0,15:30:00,6.7,14:55:00
14:30:00,ATM-300,16800,337.65,341.1,348.65,336.85,380.0,14:50:00,259.85,15:20:00,13.9,13.35,13.95,12.5,17.85,15:15:00,8.6,14:50:00
14:30:00,ATM-250,16850,293.0,293.0,297.65,293.0,332.65,14:50:00,216.55,15:20:00,18.15,17.55,18.25,16.3,24.55,15:15:00,11.25,14:50:00
14:30:00,ATM-200,16900,249.35,249.1,257.55,247.0,286.0,14:50:00,175.7,15:20:00,24.3,23.45,24.3,21.65,33.9,15:15:00,14.85,14:50:00
14:30:00,ATM-150,16950,205.55,207.6,215.1,205.5,241.3,14:50:00,140.0,15:20:00,32.3,31.3,32.3,28.85,47.35,15:15:00,19.95,14:50:00
14:30:00,ATM-100,17000,167.05,168.0,174.7,165.35,198.0,14:50:00,106.3,15:20:00,42.4,41.8,43.35,38.65,64.55,15:20:00,26.85,14:50:00
14:30:00,ATM-50,17050,131.9,132.2,137.95,130.4,159.0,14:50:00,79.1,15:20:00,56.5,55.75,57.65,51.8,87.6,15:15:00,36.8,14:50:00
14:30:00,ATM,17100,100.1,100.6,105.3,98.35,122.8,14:50:00,56.8,15:20:00,75.1,74.3,76.45,69.25,115.0,15:15:00,50.55,14:50:00
14:30:00,ATM+50,17150,73.55,73.7,77.55,72.3,91.35,14:50:00,39.6,15:20:00,98.25,97.15,100.0,91.75,147.45,15:20:00,69.2,14:50:00
14:30:00,ATM+100,17200,51.6,51.8,55.15,50.75,65.05,14:50:00,26.7,15:20:00,126.7,125.35,128.6,118.75,185.0,15:20:00,92.9,14:50:00
14:30:00,ATM+150,17250,34.45,34.4,37.0,33.8,44.4,14:50:00,17.5,15:20:00,159.8,158.55,161.35,151.5,225.1,15:20:00,122.4,14:50:00
14:30:00,ATM+200,17300,21.95,21.9,23.8,21.35,28.8,14:50:00,11.05,15:20:00,197.35,195.4,199.6,187.95,268.55,15:20:00,156.35,14:50:00
14:30:00,ATM+250,17350,13.1,13.4,14.65,13.1,17.8,14:50:00,6.55,15:25:00,241.5,235.45,241.5,229.0,314.4,15:20:00,197.0,14:50:00
14:30:00,ATM+300,17400,8.0,8.15,8.95,8.0,10.75,14:50:00,4.2,15:25:00,285.3,281.5,285.65,272.85,361.5,15:20:00,239.25,14:50:00
14:30:00,ATM+350,17450,5.05,4.95,5.45,4.9,6.25,14:50:00,2.95,15:30:00,331.85,330.4,331.85,320.3,408.45,15:20:00,285.0,14:50:00
14:30:00,ATM+400,17500,3.45,3.4,3.75,3.4,4.05,14:50:00,2.6,15:10:00,378.2,375.6,380.2,367.3,460.85,15:20:00,332.0,14:50:00
14:30:00,ATM+450,17550,2.55,2.55,2.75,2.55,2.9,14:50:00,2.05,14:45:00,423.3,423.3,423.3,422.05,508.1,15:20:00,382.0,14:50:00
14:30:00,ATM+500,17600,2.15,2.15,2.3,2.1,2.3,14:50:00,1.7,15:15:00,478.3,475.0,478.3,467.55,558.45,15:20:00,430.0,14:50:00
14:30:00,ATM+550,17650,1.75,1.75,1.9,1.75,1.85,14:50:00,1.45,15:00:00,526.85,526.85,526.85,519.8,600.85,15:15:00,494.05,14:55:00
14:30:00,ATM+600,17700,1.6,1.55,1.6,1.55,1.8,15:25:00,1.35,15:00:00,576.6,576.6,576.6,567.9,656.8,15:15:00,533.0,14:50:00
14:30:00,ATM+650,17750,1.4,1.4,1.45,1.4,1.8,15:30:00,1.25,14:40:00,-,-,-,-,-,-,-,-
14:30:00,ATM+700,17800,1.25,1.25,1.3,1.25,1.65,15:25:00,1.1,14:45:00,673.8,673.8,678.15,667.7,758.0,15:20:00,630.0,14:50:00
14:30:00,ATM+750,17850,1.15,1.15,1.25,1.15,1.6,15:25:00,1.05,14:40:00,-,-,-,-,-,-,-,-
14:30:00,ATM+800,17900,1.05,1.05,1.15,1.0,1.5,15:30:00,0.9,15:00:00,778.75,778.75,778.75,766.75,856.45,15:15:00,735.65,14:55:00
14:30:00,ATM+850,17950,1.05,1.05,1.1,1.0,1.5,15:25:00,0.85,15:00:00,-,-,-,-,-,-,-,-
14:30:00,ATM+900,18000,0.95,0.95,1.0,0.9,1.55,15:25:00,0.75,15:05:00,874.0,872.5,874.0,866.0,955.95,15:20:00,828.95,14:50:00
14:30:00,ATM+1000,18100,0.85,0.85,0.9,0.75,1.35,15:25:00,0.6,15:05:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1050,18150,0.8,0.75,0.8,0.7,1.35,15:25:00,0.65,15:05:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1100,18200,0.75,0.75,0.75,0.65,1.2,15:25:00,0.45,15:00:00,1076.3,1076.3,1076.3,1076.3,1149.6,15:20:00,1030.0,14:50:00
14:30:00,ATM+1150,18250,0.65,0.65,0.65,0.55,1.2,15:25:00,0.45,15:05:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1200,18300,0.65,0.65,0.7,0.6,1.25,15:25:00,0.5,15:05:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1250,18350,0.5,0.5,0.55,0.45,1.25,15:25:00,0.4,14:40:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1300,18400,0.6,0.55,0.6,0.5,1.1,15:25:00,0.4,15:05:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1350,18450,0.65,0.65,0.7,0.6,1.15,15:25:00,0.3,15:25:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1400,18500,0.55,0.55,0.6,0.5,1.0,15:30:00,0.45,14:40:00,1377.5,1375.9,1378.9,1367.8,1460.65,15:20:00,1332.0,14:50:00
14:30:00,ATM+1450,18550,0.6,0.65,0.65,0.6,0.8,15:10:00,0.4,15:25:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1500,18600,0.55,0.55,0.6,0.5,0.9,15:25:00,0.45,14:40:00,-,-,-,-,-,-,-,-
14:30:00,ATM+1650,18750,0.5,0.5,0.55,0.5,0.7,15:30:00,0.35,14:55:00,-,-,-,-,-,-,-,-
14:30:00,ATM+2400,19500,0.3,0.3,0.3,0.25,0.8,15:25:00,0.25,14:35:00,2376.55,2380.15,2380.15,2369.2,2457.5,15:20:00,2342.0,14:50:00
14:30:00,ATM+2550,19650,0.35,0.35,0.35,0.35,0.65,15:30:00,0.35,14:30:00,-,-,-,-,-,-,-,-
14:30:00,ATM+2700,19800,0.3,0.3,0.35,0.3,0.75,15:30:00,0.25,14:45:00,-,-,-,-,-,-,-,-
14:30:00,SPOT,SPOT,17124.35,17124.55,17133.85,17124.15,17165.3,14:50:00,17027.85,15:25:00,-,-,-,-,-,-,-,-
14:35:00,ATM-2000,15100,-,-,-,-,-,-,-,-,0.7,0.65,0.75,0.65,0.75,14:40:00,0.5,15:30:00
14:35:00,ATM-1850,15250,-,-,-,-,-,-,-,-,0.65,0.7,0.7,0.65,0.85,15:05:00,0.5,15:25:00
14:35:00,ATM-1800,15300,-,-,-,-,-,-,-,-,0.75,0.75,0.8,0.75,0.85,14:55:00,0.65,15:25:00
14:35:00,ATM-1750,15350,-,-,-,-,-,-,-,-,0.8,0.8,0.8,0.75,0.9,15:00:00,0.65,15:25:00
14:35:00,ATM-1700,15400,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.8,0.9,15:00:00,0.7,15:25:00
14:35:00,ATM-1650,15450,-,-,-,-,-,-,-,-,0.75,0.8,0.85,0.75,0.95,15:30:00,0.7,15:25:00
14:35:00,ATM-1600,15500,1628.95,1628.95,1628.95,1605.5,1672.2,14:50:00,1548.8,15:20:00,0.65,0.65,0.75,0.65,0.85,15:30:00,0.5,15:30:00
14:35:00,ATM-1550,15550,-,-,-,-,-,-,-,-,0.75,0.7,0.8,0.7,0.9,15:30:00,0.65,14:50:00
14:35:00,ATM-1500,15600,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.8,1.0,15:30:00,0.75,14:40:00
14:35:00,ATM-1450,15650,-,-,-,-,-,-,-,-,0.75,0.8,0.9,0.75,0.95,15:15:00,0.5,15:25:00
14:35:00,ATM-1400,15700,-,-,-,-,-,-,-,-,0.65,0.75,0.9,0.65,1.0,15:30:00,0.6,15:30:00
14:35:00,ATM-1350,15750,-,-,-,-,-,-,-,-,0.75,0.75,0.85,0.75,0.9,15:15:00,0.5,15:25:00
14:35:00,ATM-1300,15800,-,-,-,-,-,-,-,-,0.8,0.8,0.85,0.8,1.05,15:15:00,0.6,15:25:00
14:35:00,ATM-1250,15850,-,-,-,-,-,-,-,-,0.85,0.75,0.85,0.75,0.85,14:35:00,0.45,15:25:00
14:35:00,ATM-1200,15900,-,-,-,-,-,-,-,-,0.8,0.8,0.9,0.8,0.95,15:10:00,0.65,15:30:00
14:35:00,ATM-1150,15950,-,-,-,-,-,-,-,-,0.9,0.9,0.95,0.85,0.95,14:40:00,0.65,15:05:00
14:35:00,ATM-1100,16000,1129.5,1121.0,1129.5,1110.4,1169.75,14:50:00,1045.0,15:20:00,1.0,1.0,1.05,0.95,1.1,15:10:00,0.7,15:05:00
14:35:00,ATM-1000,16100,-,-,-,-,-,-,-,-,1.1,1.15,1.2,1.05,1.2,15:10:00,0.7,15:05:00
14:35:00,ATM-950,16150,-,-,-,-,-,-,-,-,1.2,1.25,1.3,1.2,1.45,15:30:00,0.95,15:05:00
14:35:00,ATM-900,16200,925.0,920.0,925.0,919.85,950.1,15:00:00,870.15,15:30:00,1.2,1.3,1.4,1.2,1.7,15:30:00,1.05,15:00:00
14:35:00,ATM-850,16250,-,-,-,-,-,-,-,-,1.4,1.5,1.65,1.4,1.75,15:30:00,1.25,14:45:00
14:35:00,ATM-800,16300,-,-,-,-,-,-,-,-,1.75,1.85,2.0,1.65,2.1,15:30:00,1.5,14:50:00
14:35:00,ATM-750,16350,-,-,-,-,-,-,-,-,1.9,2.1,2.3,1.9,2.5,15:30:00,1.6,14:50:00
14:35:00,ATM-700,16400,727.8,726.5,727.8,703.15,762.75,14:55:00,649.95,15:20:00,2.45,2.65,3.0,2.4,3.35,15:30:00,2.1,14:50:00
14:35:00,ATM-650,16450,-,-,-,-,-,-,-,-,2.9,3.2,3.75,2.9,4.0,15:30:00,2.45,14:50:00
14:35:00,ATM-600,16500,630.0,621.25,630.0,603.0,671.5,14:50:00,547.0,15:20:00,3.7,4.0,4.6,3.65,5.0,15:30:00,2.95,14:50:00
14:35:00,ATM-550,16550,-,-,-,-,-,-,-,-,4.1,4.55,5.35,4.1,6.0,15:30:00,3.3,14:50:00
14:35:00,ATM-500,16600,534.35,528.25,534.35,506.7,575.4,14:50:00,456.5,15:20:00,4.95,5.45,6.45,4.9,7.5,15:30:00,3.85,14:55:00
14:35:00,ATM-450,16650,-,-,-,-,-,-,-,-,5.8,6.55,7.8,5.75,8.95,15:30:00,4.4,14:55:00
14:35:00,ATM-400,16700,437.0,433.45,437.0,406.95,475.0,14:50:00,351.4,15:20:00,7.3,8.2,9.95,7.2,10.8,15:30:00,5.4,14:55:00
14:35:00,ATM-350,16750,-,-,-,-,-,-,-,-,9.4,10.6,12.65,9.2,14.0,15:30:00,6.7,14:55:00
14:35:00,ATM-300,16800,340.8,329.1,342.0,313.9,380.0,14:50:00,259.85,15:20:00,12.2,14.15,16.85,12.05,17.85,15:15:00,8.6,14:50:00
14:35:00,ATM-250,16850,292.95,284.5,294.0,269.7,332.65,14:50:00,216.55,15:20:00,16.15,18.7,21.95,16.0,24.55,15:15:00,11.25,14:50:00
14:35:00,ATM-200,16900,250.5,239.55,251.15,224.55,286.0,14:50:00,175.7,15:20:00,21.5,25.25,29.0,21.35,33.9,15:15:00,14.85,14:50:00
14:35:00,ATM-150,16950,208.4,198.1,208.4,185.0,241.3,14:50:00,140.0,15:20:00,28.9,33.55,38.55,28.8,47.35,15:15:00,19.95,14:50:00
14:35:00,ATM-100,17000,168.75,160.1,169.35,148.0,198.0,14:50:00,106.3,15:20:00,39.35,45.15,50.95,39.05,64.55,15:20:00,26.85,14:50:00
14:35:00,ATM-50,17050,133.0,124.2,133.15,115.0,159.0,14:50:00,79.1,15:20:00,53.1,60.15,67.15,52.15,87.6,15:15:00,36.8,14:50:00
14:35:00,ATM,17100,100.25,94.45,101.4,85.5,122.8,14:50:00,56.8,15:20:00,71.05,78.55,87.8,70.15,115.0,15:15:00,50.55,14:50:00
14:35:00,ATM+50,17150,73.65,68.35,74.25,62.1,91.35,14:50:00,39.6,15:20:00,93.95,103.0,113.4,93.25,147.45,15:20:00,69.2,14:50:00
14:35:00,ATM+100,17200,51.5,47.75,52.3,43.15,65.05,14:50:00,26.7,15:20:00,121.95,132.45,144.8,120.8,185.0,15:20:00,92.9,14:50:00
14:35:00,ATM+150,17250,33.95,31.15,34.85,28.15,44.4,14:50:00,17.5,15:20:00,154.45,167.0,181.3,153.8,225.1,15:20:00,122.4,14:50:00
14:35:00,ATM+200,17300,21.6,19.75,22.15,17.85,28.8,14:50:00,11.05,15:20:00,192.1,205.95,219.05,191.3,268.55,15:20:00,156.35,14:50:00
14:35:00,ATM+250,17350,12.95,12.1,13.5,10.9,17.8,14:50:00,6.55,15:25:00,232.05,248.85,262.55,232.05,314.4,15:20:00,197.0,14:50:00
14:35:00,ATM+300,17400,7.75,7.3,8.2,6.8,10.75,14:50:00,4.2,15:25:00,279.1,293.3,309.85,277.4,361.5,15:20:00,239.25,14:50:00
14:35:00,ATM+350,17450,4.65,4.45,5.0,4.3,6.25,14:50:00,2.95,15:30:00,-,-,-,-,-,-,-,-
14:35:00,ATM+400,17500,3.15,3.05,3.45,2.95,4.05,14:50:00,2.6,15:10:00,373.1,388.0,405.0,373.0,460.85,15:20:00,332.0,14:50:00
14:35:00,ATM+450,17550,2.4,2.35,2.6,2.25,2.9,14:50:00,2.05,14:45:00,-,-,-,-,-,-,-,-
14:35:00,ATM+500,17600,1.9,1.85,2.15,1.85,2.3,14:50:00,1.7,15:15:00,473.15,483.9,500.0,471.6,558.45,15:20:00,430.0,14:50:00
14:35:00,ATM+550,17650,1.55,1.6,1.8,1.55,1.85,14:50:00,1.45,15:00:00,538.4,538.4,538.4,537.0,600.85,15:15:00,494.05,14:55:00
14:35:00,ATM+600,17700,1.5,1.45,1.6,1.45,1.8,15:25:00,1.35,15:00:00,576.25,579.05,604.35,574.1,656.8,15:15:00,533.0,14:50:00
14:35:00,ATM+650,17750,1.35,1.3,1.45,1.3,1.8,15:30:00,1.25,14:40:00,-,-,-,-,-,-,-,-
14:35:00,ATM+700,17800,1.15,1.15,1.35,1.15,1.65,15:25:00,1.1,14:45:00,673.75,673.75,703.6,673.75,758.0,15:20:00,630.0,14:50:00
14:35:00,ATM+750,17850,1.1,1.1,1.25,1.1,1.6,15:25:00,1.05,14:40:00,-,-,-,-,-,-,-,-
14:35:00,ATM+800,17900,1.0,1.0,1.2,1.0,1.5,15:30:00,0.9,15:00:00,-,-,-,-,-,-,-,-
14:35:00,ATM+850,17950,1.0,1.0,1.15,1.0,1.5,15:25:00,0.85,15:00:00,-,-,-,-,-,-,-,-
14:35:00,ATM+900,18000,0.95,0.9,1.05,0.9,1.55,15:25:00,0.75,15:05:00,875.0,882.3,897.5,872.4,955.95,15:20:00,828.95,14:50:00
14:35:00,ATM+950,18050,0.85,0.8,0.9,0.8,1.45,15:30:00,0.7,15:00:00,-,-,-,-,-,-,-,-
14:35:00,ATM+1000,18100,0.8,0.8,0.9,0.8,1.35,15:25:00,0.6,15:05:00,-,-,-,-,-,-,-,-
14:35:00,ATM+1050,18150,0.75,0.75,0.85,0.7,1.35,15:25:00,0.65,15:05:00,-,-,-,-,-,-,-,-
14:35:00,ATM+1100,18200,0.7,0.65,0.8,0.65,1.2,15:25:00,0.45,15:00:00,-,-,-,-,-,-,-,-
14:35:00,ATM+1250,18350,0.55,0.5,0.55,0.45,1.25,15:25:00,0.4,14:40:00,1234.35,1234.35,1234.35,1234.35,1234.35,14:35:00,1234.35,14:35:00
14:35:00,ATM+1350,18450,0.6,0.6,0.7,0.6,1.15,15:25:00,0.3,15:25:00,-,-,-,-,-,-,-,-
14:35:00,ATM+1400,18500,0.6,0.5,0.6,0.5,1.0,15:30:00,0.45,14:40:00,1373.0,1373.0,1391.5,1373.0,1460.65,15:20:00,1332.0,14:50:00
